Ensembl Gene ID	Associated Gene Name
ENSG00000188859	FAM78B
ENSG00000188869	TMC3
ENSG00000188877	POTEA
ENSG00000188906	LRRK2
ENSG00000188910	GJB3
ENSG00000188984	AADACL3
ENSG00000188992	LIPI
ENSG00000188994	ZNF292
ENSG00000188997	KCTD21
ENSG00000189042	ZNF567
ENSG00000189045	ANKDD1B
ENSG00000189050	RNFT1
ENSG00000189077	TMEM120A
ENSG00000189108	IL1RAPL2
ENSG00000189120	SP6
ENSG00000189127	ANKRD34B
ENSG00000189143	CLDN4
ENSG00000189144	ZNF573
ENSG00000189167	ZAR1L
ENSG00000189180	ZNF33A
ENSG00000189182	KRT77
ENSG00000189184	PCDH18
ENSG00000189280	GJB5
ENSG00000189308	LIN54
ENSG00000189350	FAM179A
ENSG00000189362	NEMP2
ENSG00000189403	HMGB1
ENSG00000189431	RASSF10
ENSG00000189433	GJB4
ENSG00000196081	ZNF724P
ENSG00000196083	IL1RAP
ENSG00000196090	PTPRT
ENSG00000196091	MYBPC1
ENSG00000196092	PAX5
ENSG00000196104	SPOCK3
ENSG00000196109	ZNF676
ENSG00000196110	ZNF699
ENSG00000196123	KIAA0895L
ENSG00000196132	MYT1
ENSG00000196136	SERPINA3
ENSG00000196139	AKR1C3
ENSG00000196141	SPATS2L
ENSG00000196150	ZNF250
ENSG00000196155	PLEKHG4
ENSG00000196159	FAT4
ENSG00000196187	TMEM63A
ENSG00000196188	CTSE
ENSG00000196189	SEMA4A
ENSG00000196208	GREB1
ENSG00000196218	RYR1
ENSG00000196220	SRGAP3
ENSG00000196228	SULT1C3
ENSG00000196230	TUBB
ENSG00000196233	LCOR
ENSG00000196247	ZNF107
ENSG00000196262	PPIA
ENSG00000196263	ZNF471
ENSG00000196267	ZNF836
ENSG00000196268	ZNF493
ENSG00000196277	GRM7
ENSG00000196296	ATP2A1
ENSG00000196338	NLGN3
ENSG00000196350	ZNF729
ENSG00000196353	CPNE4
ENSG00000196358	NTNG2
ENSG00000196361	ELAVL3
ENSG00000196368	NUDT11
ENSG00000196371	FUT4
ENSG00000196376	SLC35F1
ENSG00000196396	PTPN1
ENSG00000196405	EVL
ENSG00000196411	EPHB4
ENSG00000196428	TSC22D2
ENSG00000196431	CRYBA4
ENSG00000196437	ZNF569
ENSG00000196458	ZNF605
ENSG00000196465	MYL6B
ENSG00000196468	FGF16
ENSG00000196482	ESRRG
ENSG00000196498	NCOR2
ENSG00000196503	ARL9
ENSG00000196504	PRPF40A
ENSG00000196517	SLC6A9
ENSG00000196526	AFAP1
ENSG00000196535	MYO18A
ENSG00000196547	MAN2A2
ENSG00000196549	MME
ENSG00000196557	CACNA1H
ENSG00000196562	SULF2
ENSG00000196569	LAMA2
ENSG00000196576	PLXNB2
ENSG00000196588	MKL1
ENSG00000196591	HDAC2
ENSG00000196597	ZNF782
ENSG00000196600	SLC22A25
ENSG00000196611	MMP1
ENSG00000196620	UGT2B15
ENSG00000196628	TCF4
ENSG00000196653	ZNF502
ENSG00000196656	AC004057.1
ENSG00000196664	TLR7
ENSG00000196684	HSH2D
ENSG00000196689	TRPV1
ENSG00000196715	VKORC1L1
ENSG00000196724	ZNF418
ENSG00000196739	COL27A1
ENSG00000196747	HIST1H2AI
ENSG00000196757	ZNF700
ENSG00000196767	POU3F4
ENSG00000196781	TLE1
ENSG00000196782	MAML3
ENSG00000196787	HIST1H2AG
ENSG00000196792	STRN3
ENSG00000196793	ZNF239
ENSG00000196811	CHRNG
ENSG00000196814	MVB12B
ENSG00000196826	CTD-2192J16.17
ENSG00000196860	TOMM20L
ENSG00000196862	RGPD4
ENSG00000196866	HIST1H2AD
ENSG00000196876	SCN8A
ENSG00000196890	HIST3H2BB
ENSG00000196911	KPNA5
ENSG00000196914	ARHGEF12
ENSG00000196923	PDLIM7
ENSG00000196924	FLNA
ENSG00000196933	RPS26P11
ENSG00000196935	SRGAP1
ENSG00000196937	FAM3C
ENSG00000196950	SLC39A10
ENSG00000196961	AP2A1
ENSG00000196967	ZNF585A
ENSG00000196968	FUT11
ENSG00000196975	ANXA4
ENSG00000197013	ZNF429
ENSG00000197016	ZNF470
ENSG00000197043	ANXA6
ENSG00000197045	GMFB
ENSG00000197050	ZNF420
ENSG00000197061	HIST1H4C
ENSG00000197063	MAFG
ENSG00000197093	GAL3ST4
ENSG00000197106	SLC6A17
ENSG00000197111	PCBP2
ENSG00000197122	SRC
ENSG00000197123	ZNF679
ENSG00000197128	ZNF772
ENSG00000197140	ADAM32
ENSG00000197142	ACSL5
ENSG00000197149	RP11-452G18.2
ENSG00000197168	NEK5
ENSG00000197177	ADGRA1
ENSG00000197183	NOL4L
ENSG00000197217	ENTPD4
ENSG00000197226	TBC1D9B
ENSG00000197238	HIST1H4J
ENSG00000197241	SLC2A7
ENSG00000197249	SERPINA1
ENSG00000197253	TPSB2
ENSG00000197256	KANK2
ENSG00000197283	SYNGAP1
ENSG00000197296	FITM2
ENSG00000197323	TRIM33
ENSG00000197324	LRP10
ENSG00000197329	PELI1
ENSG00000197355	UAP1L1
ENSG00000197362	ZNF786
ENSG00000197372	ZNF675
ENSG00000197381	ADARB1
ENSG00000197385	ZNF860
ENSG00000197409	HIST1H3D
ENSG00000197410	DCHS2
ENSG00000197416	FABP12
ENSG00000197421	GGT3P
ENSG00000197442	MAP3K5
ENSG00000197444	OGDHL
ENSG00000197451	HNRNPAB
ENSG00000197467	COL13A1
ENSG00000197479	PCDHB11
ENSG00000197496	SLC2A10
ENSG00000197497	ZNF665
ENSG00000197506	SLC28A3
ENSG00000197520	FAM177B
ENSG00000197535	MYO5A
ENSG00000197555	SIPA1L1
ENSG00000197562	RAB40C
ENSG00000197565	COL4A6
ENSG00000197566	ZNF624
ENSG00000197575	RPS17P2
ENSG00000197576	HOXA4
ENSG00000197582	GPX1P1
ENSG00000197586	ENTPD6
ENSG00000197594	ENPP1
ENSG00000197601	FAR1
ENSG00000197608	ZNF841
ENSG00000197616	MYH6
ENSG00000197619	ZNF615
ENSG00000197632	SERPINB2
ENSG00000197635	DPP4
ENSG00000197647	ZNF433
ENSG00000197653	DNAH10
ENSG00000197694	SPTAN1
ENSG00000197702	PARVA
ENSG00000197705	KLHL14
ENSG00000197712	FAM114A1
ENSG00000197724	PHF2
ENSG00000197728	RPS26
ENSG00000197753	LHFPL5
ENSG00000197757	HOXC6
ENSG00000197763	TXNRD3
ENSG00000197774	EME2
ENSG00000197782	ZNF780A
ENSG00000197808	ZNF461
ENSG00000197837	HIST4H4
ENSG00000197860	SGTB
ENSG00000197872	FAM49A
ENSG00000197879	MYO1C
ENSG00000197885	NKIRAS1
ENSG00000197888	UGT2B17
ENSG00000197893	NRAP
ENSG00000197901	SLC22A6
ENSG00000197905	TEAD4
ENSG00000197930	ERO1A
ENSG00000197935	ZNF311
ENSG00000197937	ZNF347
ENSG00000197943	PLCG2
ENSG00000197948	FCHSD1
ENSG00000197953	AADACL2
ENSG00000197959	DNM3
ENSG00000197961	ZNF121
ENSG00000197969	VPS13A
ENSG00000197976	AKAP17A
ENSG00000197977	ELOVL2
ENSG00000197991	RP11-310K10.1
ENSG00000198001	IRAK4
ENSG00000198010	DLGAP2
ENSG00000198018	ENTPD7
ENSG00000198034	RPS4X
ENSG00000198040	ZNF84
ENSG00000198049	AVPR1B
ENSG00000198055	GRK6
ENSG00000198074	AKR1B10
ENSG00000198075	SULT1C4
ENSG00000198087	CD2AP
ENSG00000198092	TMPRSS11F
ENSG00000198121	LPAR1
ENSG00000198125	MB
ENSG00000198131	ZNF544
ENSG00000198142	SOWAHC
ENSG00000198153	ZNF849P
ENSG00000198160	MIER1
ENSG00000198162	MAN1A2
ENSG00000198169	ZNF251
ENSG00000198176	TFDP1
ENSG00000198182	ZNF607
ENSG00000198203	SULT1C2
ENSG00000198216	CACNA1E
ENSG00000198225	FKBP1C
ENSG00000198265	HELZ
ENSG00000198286	CARD11
ENSG00000198298	ZNF485
ENSG00000198336	MYL4
ENSG00000198353	HOXC4
ENSG00000198355	PIM3
ENSG00000198369	SPRED2
ENSG00000198373	WWP2
ENSG00000198380	GFPT1
ENSG00000198393	ZNF26
ENSG00000198400	NTRK1
ENSG00000198416	ZNF658B
ENSG00000198431	TXNRD1
ENSG00000198453	ZNF568
ENSG00000198467	TPM2
ENSG00000198478	SH3BGRL2
ENSG00000198492	YTHDF2
ENSG00000198513	ATL1
ENSG00000198515	CNGA1
ENSG00000198517	MAFK
ENSG00000198521	ZNF43
ENSG00000198555	RP11-598D12.4
ENSG00000198561	CTNND1
ENSG00000198574	SH2D1B
ENSG00000198585	NUDT16
ENSG00000198586	TLK1
ENSG00000198589	LRBA
ENSG00000198598	MMP17
ENSG00000198610	AKR1C4
ENSG00000198625	MDM4
ENSG00000198626	RYR2
ENSG00000198643	FAM3D
ENSG00000198648	STK39
ENSG00000198658	ABHD17AP1
ENSG00000198668	CALM1
ENSG00000198670	LPA
ENSG00000198682	PAPSS2
ENSG00000198689	SLC9A6
ENSG00000198691	ABCA4
ENSG00000198704	GPX6
ENSG00000198718	FAM179B
ENSG00000198719	DLL1
ENSG00000198720	ANKRD13B
ENSG00000198721	ECI2
ENSG00000198722	UNC13B
ENSG00000198728	LDB1
ENSG00000198732	SMOC1
ENSG00000198742	SMURF1
ENSG00000198752	CDC42BPB
ENSG00000198753	PLXNB3
ENSG00000198754	OXCT2
ENSG00000198756	COLGALT2
ENSG00000198758	EPS8L3
ENSG00000198768	APCDD1L
ENSG00000198774	RASSF9
ENSG00000198785	GRIN3A
ENSG00000198788	MUC2
ENSG00000198791	CNOT7
ENSG00000198792	TMEM184B
ENSG00000198794	SCAMP5
ENSG00000198795	ZNF521
ENSG00000198797	BRINP2
ENSG00000198799	LRIG2
ENSG00000198807	PAX9
ENSG00000198812	LRRC10
ENSG00000198815	FOXJ3
ENSG00000198818	SFT2D1
ENSG00000198822	GRM3
ENSG00000198835	GJC2
ENSG00000198837	DENND4B
ENSG00000198838	RYR3
ENSG00000198844	ARHGEF15
ENSG00000198846	TOX
ENSG00000198853	RUSC2
ENSG00000198873	GRK5
ENSG00000198879	SFMBT2
ENSG00000198881	ASB12
ENSG00000198898	CAPZA2
ENSG00000198900	TOP1
ENSG00000198910	L1CAM
ENSG00000198911	SREBF2
ENSG00000198914	POU3F3
ENSG00000198915	RASGEF1A
ENSG00000198918	RPL39
ENSG00000198924	DCLRE1A
ENSG00000198925	ATG9A
ENSG00000198944	SOWAHA
ENSG00000198945	L3MBTL3
ENSG00000198947	DMD
ENSG00000198951	NAGA
ENSG00000198959	TGM2
ENSG00000198963	RORB
ENSG00000198964	SGMS1
ENSG00000203697	CAPN8
ENSG00000203710	CR1
ENSG00000203737	GPR52
ENSG00000203740	METTL11B
ENSG00000203797	DDO
ENSG00000203805	PLPP4
ENSG00000203811	HIST2H3C
ENSG00000203812	HIST2H2AA3
ENSG00000203852	HIST2H3A
ENSG00000203857	HSD3B1
ENSG00000203859	HSD3B2
ENSG00000203877	RIPPLY2
ENSG00000203879	GDI1
ENSG00000203880	PCMTD2
ENSG00000203883	SOX18
ENSG00000204060	FOXO6
ENSG00000204084	INPP5B
ENSG00000204086	RPA4
ENSG00000204099	NEU4
ENSG00000204103	MAFB
ENSG00000204116	CHIC1
ENSG00000204120	GIGYF2
ENSG00000204130	RUFY2
ENSG00000204138	PHACTR4
ENSG00000204149	AGAP6
ENSG00000204160	ZDHHC18
ENSG00000204174	NPY4R
ENSG00000204195	AWAT1
ENSG00000204219	TCEA3
ENSG00000204227	RING1
ENSG00000204231	RXRB
ENSG00000204248	COL11A2
ENSG00000204256	BRD2
ENSG00000204264	PSMB8
ENSG00000204304	PBX2
ENSG00000204308	RNF5
ENSG00000204310	AGPAT1
ENSG00000204311	DFNB59
ENSG00000204335	SP5
ENSG00000204347	BTBD17
ENSG00000204371	EHMT2
ENSG00000204381	LAYN
ENSG00000204385	SLC44A4
ENSG00000204388	HSPA1B
ENSG00000204389	HSPA1A
ENSG00000204390	HSPA1L
ENSG00000204442	FAM155A
ENSG00000204469	PRRC2A
ENSG00000204472	AIF1
ENSG00000204518	AADACL4
ENSG00000204531	POU5F1
ENSG00000204580	DDR1
ENSG00000204599	TRIM39
ENSG00000204611	ZNF616
ENSG00000204613	TRIM10
ENSG00000204616	TRIM31
ENSG00000204634	TBC1D8
ENSG00000204637	AC068538.2
ENSG00000204713	TRIM27
ENSG00000204764	RANBP17
ENSG00000204842	ATXN2
ENSG00000204913	LRRC3C
ENSG00000204920	ZNF155
ENSG00000204928	GRXCR2
ENSG00000204947	ZNF425
ENSG00000204950	LRRC10B
ENSG00000204956	PCDHGA1
ENSG00000204959	ARHGEF34P
ENSG00000204961	PCDHA9
ENSG00000204962	PCDHA8
ENSG00000204963	PCDHA7
ENSG00000204965	PCDHA5
ENSG00000204967	PCDHA4
ENSG00000204969	PCDHA2
ENSG00000204970	PCDHA1
ENSG00000204977	TRIM13
ENSG00000204982	PRSS3P4
ENSG00000204983	PRSS1
ENSG00000204991	SPIRE2
ENSG00000205022	PABPN1L
ENSG00000205076	LGALS7
ENSG00000205089	CCNI2
ENSG00000205143	ARID3C
ENSG00000205186	FABP9
ENSG00000205213	LGR4
ENSG00000205221	VIT
ENSG00000205250	E2F4
ENSG00000205268	PDE7A
ENSG00000205269	TMEM170B
ENSG00000205302	SNX2
ENSG00000205339	IPO7
ENSG00000205420	KRT6A
ENSG00000205476	CCDC85C
ENSG00000205517	RGL3
ENSG00000205531	NAP1L4
ENSG00000205542	TMSB4X
ENSG00000205560	CPT1B
ENSG00000205593	DENND6B
ENSG00000205639	MFSD2B
ENSG00000205667	ARSH
ENSG00000205677	LYPLA2P1
ENSG00000205678	TECRL
ENSG00000205744	DENND1C
ENSG00000205794	RP11-333E13.4
ENSG00000205846	CLEC6A
ENSG00000205922	ONECUT3
ENSG00000205981	DNAJC19
ENSG00000206052	DOK6
ENSG00000206075	SERPINB5
ENSG00000206077	ZDHHC11B
ENSG00000206190	ATP10A
ENSG00000206228	HNRNPA1P4
ENSG00000206384	COL6A6
ENSG00000206527	HACD2
ENSG00000206538	VGLL3
ENSG00000206560	ANKRD28
ENSG00000206579	XKR4
ENSG00000211445	GPX3
ENSG00000211455	STK38L
ENSG00000212122	TSSK1B
ENSG00000212643	ZRSR1
ENSG00000212829	RPS26P3
ENSG00000212993	POU5F1B
ENSG00000212994	RPS26P6
ENSG00000213023	SYT3
ENSG00000213064	SFT2D2
ENSG00000213096	ZNF254
ENSG00000213139	CRYGS
ENSG00000213145	CRIP1
ENSG00000213171	LINGO4
ENSG00000213186	TRIM59
ENSG00000213199	ASIC3
ENSG00000213281	NRAS
ENSG00000213315	CTD-3035D6.1
ENSG00000213316	LTC4S
ENSG00000213341	CHUK
ENSG00000213347	MXD3
ENSG00000213420	GPC2
ENSG00000213445	SIPA1
ENSG00000213585	VDAC1
ENSG00000213588	ZBTB9
ENSG00000213599	SLX1A-SULT1A3
ENSG00000213614	HEXA
ENSG00000213625	LEPROT
ENSG00000213648	SULT1A4
ENSG00000213676	ATF6B
ENSG00000213694	S1PR3
ENSG00000213719	CLIC1
ENSG00000213722	DDAH2
ENSG00000213759	UGT2B11
ENSG00000213760	ATP6V1G2
ENSG00000213762	ZNF134
ENSG00000213859	KCTD11
ENSG00000213923	CSNK1E
ENSG00000213928	IRF9
ENSG00000213937	CLDN9
ENSG00000213949	ITGA1
ENSG00000213967	ZNF726
ENSG00000213983	AP1G2
ENSG00000213985	AC078899.1
ENSG00000213996	TM6SF2
ENSG00000214013	GANC
ENSG00000214021	TTLL3
ENSG00000214063	TSPAN4
ENSG00000214078	CPNE1
ENSG00000214102	WEE2
ENSG00000214289	RPL39P5
ENSG00000214336	FOXI3
ENSG00000214338	SOGA3
ENSG00000214357	NEURL1B
ENSG00000214405	RAP1BP2
ENSG00000214415	GNAT3
ENSG00000214456	PLIN5
ENSG00000214511	HIGD1C
ENSG00000214595	EML6
ENSG00000214652	ZNF727
ENSG00000214654	RP11-27I1.4
ENSG00000214668	SLC29A4P1
ENSG00000214717	ZBED1
ENSG00000214753	HNRNPUL2
ENSG00000214765	SEPT7P2
ENSG00000214783	POLR2J4
ENSG00000214814	FER1L6
ENSG00000214872	SMTNL1
ENSG00000214978	GSG1L2
ENSG00000214992	AKAP17BP
ENSG00000215009	ACSM4
ENSG00000215114	UBXN2B
ENSG00000215126	CBWD7
ENSG00000215146	RP11-313J2.1
ENSG00000215203	GRXCR1
ENSG00000215262	KCNU1
ENSG00000215375	MYL5
ENSG00000215397	SCRT2
ENSG00000215464	AP000354.2
ENSG00000215492	HNRNPA1P7
ENSG00000215859	RP6-74O6.2
ENSG00000215905	RP11-4M23.7
ENSG00000217236	SP9
ENSG00000217416	ISCA1P1
ENSG00000217644	RP4-803A2.1
ENSG00000217801	RP11-465B22.3
ENSG00000218336	TENM3
ENSG00000218819	TDRD15
ENSG00000219073	CELA3B
ENSG00000219186	FTH1P19
ENSG00000220008	LINGO3
ENSG00000220343	RP11-440K22.1
ENSG00000221818	EBF2
ENSG00000221866	PLXNA4
ENSG00000221869	CEBPD
ENSG00000221886	ZBED8
ENSG00000221890	NPTXR
ENSG00000221909	FAM200A
ENSG00000221914	PPP2R2A
ENSG00000221947	XKR9
ENSG00000221978	CCNL2
ENSG00000221988	PPT2
ENSG00000221994	ZNF630
ENSG00000222014	RAB6C
ENSG00000222043	AC079305.10
